id,roundID,roundIDLastChangedAt,batchID,batchIDLastChangedAt,timerID,timerIDLastChangedAt,ended,endedLastChangedAt,index,indexLastChangedAt,started,startedLastChangedAt,name,nameLastChangedAt,duration,durationLastChangedAt,initialized,initializedLastChangedAt,gameID,gameIDLastChangedAt,start,startLastChangedAt
01HW66S2JJDKTNCKV9BC32EV41,01HW66S28EAEFQTQBM6742N4JD,2024-04-23T19:26:30.994655437Z,01HW65NTPRBDWA01CY3WJM1NSS,2024-04-23T19:26:30.994655437Z,01HW66S2CJT0ST31PM63JP6KQG,2024-04-23T19:26:30.994655437Z,true,2024-04-23T19:28:48.837326123Z,0,2024-04-23T19:26:30.994655437Z,true,2024-04-23T19:28:31.911667288Z,observe,2024-04-23T19:26:30.994655437Z,30,2024-04-23T19:26:30.994655437Z,true,2024-04-23T19:28:31.895172559Z,01HW65NTQAEFPDQM85F3KF8DKE,2024-04-23T19:26:30.994655437Z,true,2024-04-23T19:28:31.845194129Z
01HW66S2JMJCQJP472N7TWJZDF,01HW66S28D8VSKFM1EJAJW49A4,2024-04-23T19:26:30.996190647Z,01HW65NTPRBDWA01CY3WJM1NSS,2024-04-23T19:26:30.996190647Z,01HW66S2CJT0ST31PM67H0JR0H,2024-04-23T19:26:30.996190647Z,true,2024-04-23T19:28:31.736339706Z,0,2024-04-23T19:26:30.996190647Z,true,2024-04-23T19:28:01.726409188Z,observe,2024-04-23T19:26:30.996190647Z,30,2024-04-23T19:26:30.996190647Z,true,2024-04-23T19:28:01.715478821Z,01HW65NTQAEFPDQM85F3KF8DKE,2024-04-23T19:26:30.996190647Z,true,2024-04-23T19:28:01.686265878Z
01HW66XWKX6DPNZ909VWJYKP4K,01HW66XWHS928K8Y6ZQKRX4W5T,2024-04-23T19:29:08.733742983Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.733742983Z,01HW66XWKM4V92HCG7DQZ1ESB4,2024-04-23T19:29:08.733742983Z,true,2024-04-23T19:29:39.096447985Z,0,2024-04-23T19:29:08.733742983Z,true,2024-04-23T19:29:09.089762048Z,observe,2024-04-23T19:29:08.733742983Z,30,2024-04-23T19:29:08.733742983Z,true,2024-04-23T19:29:09.081652528Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.733742983Z,true,2024-04-23T19:29:09.057241842Z
01HW66XWM1XBVEMXS7DZ0WM7WG,01HW66XWJ2HSMTJHKX9MY719NT,2024-04-23T19:29:08.737815685Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.737815685Z,01HW66XWKQTX560KRZD2GVH9VH,2024-04-23T19:29:08.737815685Z,true,2024-04-23T19:31:04.956470346Z,0,2024-04-23T19:29:08.737815685Z,true,2024-04-23T19:30:50.255806392Z,observe,2024-04-23T19:29:08.737815685Z,30,2024-04-23T19:29:08.737815685Z,true,2024-04-23T19:30:50.237147866Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.737815685Z,true,2024-04-23T19:30:50.195502991Z
01HW66XWM63C3ZK227FYZ9XPDN,01HW66XWHY7KKH5NZQ419MTFKF,2024-04-23T19:29:08.742742827Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.742742827Z,01HW66XWKQTX560KRZD2JYRQRE,2024-04-23T19:29:08.742742827Z,true,2024-04-23T19:30:50.100392774Z,0,2024-04-23T19:29:08.742742827Z,true,2024-04-23T19:30:33.50257459Z,observe,2024-04-23T19:29:08.742742827Z,30,2024-04-23T19:29:08.742742827Z,true,2024-04-23T19:30:33.492692513Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.742742827Z,true,2024-04-23T19:30:33.469644461Z
01HW66XWMCBCEN3C5C9K9S3F7W,01HW66XWHXSG0WMYEFNNG8NX04,2024-04-23T19:29:08.748957744Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.748957744Z,01HW66XWKQTX560KRZD3DE3GK4,2024-04-23T19:29:08.748957744Z,true,2024-04-23T19:31:38.957163992Z,0,2024-04-23T19:29:08.748957744Z,true,2024-04-23T19:31:20.62968867Z,observe,2024-04-23T19:29:08.748957744Z,30,2024-04-23T19:29:08.748957744Z,true,2024-04-23T19:31:20.615733984Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.748957744Z,true,2024-04-23T19:31:20.575944873Z
01HW66XWMG8CPB16M1V16BHQTT,01HW66XWJ06XGS109QP22G9RF2,2024-04-23T19:29:08.752748778Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.752748778Z,01HW66XWKQTX560KRZD6YHM6B4,2024-04-23T19:29:08.752748778Z,true,2024-04-23T19:31:20.509539601Z,0,2024-04-23T19:29:08.752748778Z,true,2024-04-23T19:31:05.059237638Z,observe,2024-04-23T19:29:08.752748778Z,30,2024-04-23T19:29:08.752748778Z,true,2024-04-23T19:31:05.046241986Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.752748778Z,true,2024-04-23T19:31:05.018666953Z
01HW66XWMJ81G24PX7CN4FESKV,01HW66XWJ2HSMTJHKX92CACPPN,2024-04-23T19:29:08.754702945Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.754702945Z,01HW66XWKRP8474ERHAJYPJCG3,2024-04-23T19:29:08.754702945Z,true,2024-04-23T19:32:03.549768933Z,0,2024-04-23T19:29:08.754702945Z,true,2024-04-23T19:31:48.956160073Z,observe,2024-04-23T19:29:08.754702945Z,30,2024-04-23T19:29:08.754702945Z,true,2024-04-23T19:31:48.944786357Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.754702945Z,true,2024-04-23T19:31:48.913732995Z
01HW66XWMMKDT09H6J9WA7YMN5,01HW66XWHZKR4HQWBFX2CHPD50,2024-04-23T19:29:08.756606043Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.756606043Z,01HW66XWKRP8474ERHAT5PFKXT,2024-04-23T19:29:08.756606043Z,true,2024-04-23T19:32:30.328596825Z,0,2024-04-23T19:29:08.756606043Z,true,2024-04-23T19:32:03.725441233Z,observe,2024-04-23T19:29:08.756606043Z,30,2024-04-23T19:29:08.756606043Z,true,2024-04-23T19:32:03.706270749Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.756606043Z,true,2024-04-23T19:32:03.659792566Z
01HW66XWMRMYC49WS9842RYS90,01HW66XWHV11J01F40S4E2EC9F,2024-04-23T19:29:08.76086468Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.76086468Z,01HW66XWKRP8474ERHAJCAR9V1,2024-04-23T19:29:08.76086468Z,true,2024-04-23T19:30:33.41697567Z,0,2024-04-23T19:29:08.76086468Z,true,2024-04-23T19:30:09.352059874Z,observe,2024-04-23T19:29:08.76086468Z,30,2024-04-23T19:29:08.76086468Z,true,2024-04-23T19:30:09.343284118Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.76086468Z,true,2024-04-23T19:30:09.31654268Z
01HW66XWR77099J7GHY1Z8QKKQ,01HW66XWJ3HWHQXTRTBT83CB04,2024-04-23T19:29:08.871608627Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.871608627Z,01HW66XWKSXWKQG1XCNQC04XRE,2024-04-23T19:29:08.871608627Z,true,2024-04-23T19:31:48.847614494Z,0,2024-04-23T19:29:08.871608627Z,true,2024-04-23T19:31:39.109639528Z,observe,2024-04-23T19:29:08.871608627Z,30,2024-04-23T19:29:08.871608627Z,true,2024-04-23T19:31:39.09464747Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.871608627Z,true,2024-04-23T19:31:39.05233929Z
01HW66XWR85K3JKDVE3ANAN83R,01HW66XWJ06XGS109QPHWGVNQF,2024-04-23T19:29:08.872146414Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.872146414Z,01HW66XWKSXWKQG1XCNTQNGSNW,2024-04-23T19:29:08.872146414Z,true,2024-04-23T19:32:47.847127923Z,0,2024-04-23T19:29:08.872146414Z,true,2024-04-23T19:32:39.148233683Z,observe,2024-04-23T19:29:08.872146414Z,30,2024-04-23T19:29:08.872146414Z,true,2024-04-23T19:32:39.135797205Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.872146414Z,true,2024-04-23T19:32:39.105699899Z
01HW66XWR85K3JKDVE3TXXN6D9,01HW66XWJ1XZNGBRTJW0QW9YT9,2024-04-23T19:29:08.872907761Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.872907761Z,01HW66XWKSXWKQG1XCNSNFXZXK,2024-04-23T19:29:08.872907761Z,true,2024-04-23T19:32:39.037622624Z,0,2024-04-23T19:29:08.872907761Z,true,2024-04-23T19:32:30.442423664Z,observe,2024-04-23T19:29:08.872907761Z,30,2024-04-23T19:29:08.872907761Z,true,2024-04-23T19:32:30.430759446Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.872907761Z,true,2024-04-23T19:32:30.399874303Z
01HW66XWRB0X2C5A0VARACWBJF,01HW66XWHWNYQFP2R2Y02BAJMV,2024-04-23T19:29:08.875139328Z,01HW65RNPY0F0AJDEWETBECD0E,2024-04-23T19:29:08.875139328Z,01HW66XWKSXWKQG1XCNT8X02NP,2024-04-23T19:29:08.875139328Z,true,2024-04-23T19:30:09.247395675Z,0,2024-04-23T19:29:08.875139328Z,true,2024-04-23T19:29:39.243440681Z,observe,2024-04-23T19:29:08.875139328Z,30,2024-04-23T19:29:08.875139328Z,true,2024-04-23T19:29:39.225883178Z,01HW65RNQ8NAEZTESS2X144C48,2024-04-23T19:29:08.875139328Z,true,2024-04-23T19:29:39.19079501Z
01HW670BG361MTQVEMBAJ0C9DG,01HW670BDJ4BN8VSF1JQY1RTKC,2024-04-23T19:30:29.507598241Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.507598241Z,01HW670BF56H8XAD4E0XNA002K,2024-04-23T19:30:29.507598241Z,true,2024-04-23T19:30:59.963632169Z,0,2024-04-23T19:30:29.507598241Z,true,2024-04-23T19:30:29.95957949Z,observe,2024-04-23T19:30:29.507598241Z,30,2024-04-23T19:30:29.507598241Z,true,2024-04-23T19:30:29.94926414Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.507598241Z,true,2024-04-23T19:30:29.882627376Z
01HW670BG531P29ZNF9P3357RN,01HW670BE3DBV15NDP2FFSN9WW,2024-04-23T19:30:29.509880375Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.509880375Z,01HW670BFFZTQDYRYSTMRRSDCT,2024-04-23T19:30:29.509880375Z,true,2024-04-23T19:33:18.560366543Z,0,2024-04-23T19:30:29.509880375Z,true,2024-04-23T19:32:48.556938189Z,observe,2024-04-23T19:30:29.509880375Z,30,2024-04-23T19:30:29.509880375Z,true,2024-04-23T19:32:48.542028277Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.509880375Z,true,2024-04-23T19:32:48.482384031Z
01HW670BG9YAWPMWPE8483RGC4,01HW670BDRX91JMGMRAKWEVCVD,2024-04-23T19:30:29.513246267Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.513246267Z,01HW670BFFZTQDYRYSTNE3BRDY,2024-04-23T19:30:29.513246267Z,true,2024-04-23T19:35:32.074784738Z,0,2024-04-23T19:30:29.513246267Z,true,2024-04-23T19:35:15.591449737Z,observe,2024-04-23T19:30:29.513246267Z,30,2024-04-23T19:30:29.513246267Z,true,2024-04-23T19:35:15.574067921Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.513246267Z,true,2024-04-23T19:35:15.536943649Z
01HW670BGB1XGJ8KHJ865DYVT5,01HW670BE4D8B3SNJK2YSXYKCN,2024-04-23T19:30:29.515828744Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.515828744Z,01HW670BFPXNXCXRVK7NRRVSWV,2024-04-23T19:30:29.515828744Z,true,2024-04-23T19:32:48.385375863Z,0,2024-04-23T19:30:29.515828744Z,true,2024-04-23T19:32:22.731411122Z,observe,2024-04-23T19:30:29.515828744Z,30,2024-04-23T19:30:29.515828744Z,true,2024-04-23T19:32:22.713151427Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.515828744Z,true,2024-04-23T19:32:22.669065713Z
01HW670BGDCP499HX99SS7F4GM,01HW670BDS6B4D5S7T2X23HY7B,2024-04-23T19:30:29.517853371Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.517853371Z,01HW670BFPXNXCXRVK7RTP3Z7M,2024-04-23T19:30:29.517853371Z,true,2024-04-23T19:36:02.266369193Z,0,2024-04-23T19:30:29.517853371Z,true,2024-04-23T19:35:32.260637223Z,observe,2024-04-23T19:30:29.517853371Z,30,2024-04-23T19:30:29.517853371Z,true,2024-04-23T19:35:32.239056769Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.517853371Z,true,2024-04-23T19:35:32.195585288Z
01HW670BHW7VEVZSQECKM7698Q,01HW670BDQS7XG1MWQAXCJE44X,2024-04-23T19:30:29.565034095Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.565034095Z,01HW670BGSJRT57PR45JQES5DC,2024-04-23T19:30:29.565034095Z,true,2024-04-23T19:32:00.20279192Z,0,2024-04-23T19:30:29.565034095Z,true,2024-04-23T19:31:30.200557848Z,observe,2024-04-23T19:30:29.565034095Z,30,2024-04-23T19:30:29.565034095Z,true,2024-04-23T19:31:30.186724425Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.565034095Z,true,2024-04-23T19:31:30.155381263Z
01HW670BJ66H16EZV2CMCCJA62,01HW670BDS6B4D5S7T3FNZ1Q03,2024-04-23T19:30:29.574048758Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.574048758Z,01HW670BGWTC8F66RK97RE6JTR,2024-04-23T19:30:29.574048758Z,true,2024-04-23T19:33:45.003378238Z,0,2024-04-23T19:30:29.574048758Z,true,2024-04-23T19:33:18.660369046Z,observe,2024-04-23T19:30:29.574048758Z,30,2024-04-23T19:30:29.574048758Z,true,2024-04-23T19:33:18.651332982Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.574048758Z,true,2024-04-23T19:33:18.626058849Z
01HW670BN0HH2D5N2HVB1H7M8G,01HW670BDX0QD0ZZBJF94DF4ZW,2024-04-23T19:30:29.664976423Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.664976423Z,01HW670BH5D2JMWDAH2BEBQ7HW,2024-04-23T19:30:29.664976423Z,true,2024-04-23T19:35:15.459241941Z,0,2024-04-23T19:30:29.664976423Z,true,2024-04-23T19:34:45.45595265Z,observe,2024-04-23T19:30:29.664976423Z,30,2024-04-23T19:30:29.664976423Z,true,2024-04-23T19:34:45.429703149Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.664976423Z,true,2024-04-23T19:34:45.373752974Z
01HW670BN2KKAZ3F95Q7JF7TXR,01HW670BDW8RB04AKT2MZK6A8Z,2024-04-23T19:30:29.666053928Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.666053928Z,01HW670BH5D2JMWDAH2BQZS05K,2024-04-23T19:30:29.666053928Z,true,2024-04-23T19:34:45.258553173Z,0,2024-04-23T19:30:29.666053928Z,true,2024-04-23T19:34:15.252573477Z,observe,2024-04-23T19:30:29.666053928Z,30,2024-04-23T19:30:29.666053928Z,true,2024-04-23T19:34:15.240734262Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.666053928Z,true,2024-04-23T19:34:15.208461235Z
01HW670BN2KKAZ3F95R12NSSZK,01HW670BDZ92Q66B445J4BYR5N,2024-04-23T19:30:29.666883945Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.666883945Z,01HW670BH5D2JMWDAH2FBCEH2A,2024-04-23T19:30:29.666883945Z,true,2024-04-23T19:31:30.080988422Z,0,2024-04-23T19:30:29.666883945Z,true,2024-04-23T19:31:00.076458918Z,observe,2024-04-23T19:30:29.666883945Z,30,2024-04-23T19:30:29.666883945Z,true,2024-04-23T19:31:00.067500455Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.666883945Z,true,2024-04-23T19:31:00.039579442Z
01HW670BN5TSXA0WY00VN5TC82,01HW670BE1GDPENAYCE17KWYE9,2024-04-23T19:30:29.669157393Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.669157393Z,01HW670BH4WJXH5NBN5XRYXA5W,2024-04-23T19:30:29.669157393Z,true,2024-04-23T19:32:22.561015204Z,0,2024-04-23T19:30:29.669157393Z,true,2024-04-23T19:32:00.415560551Z,observe,2024-04-23T19:30:29.669157393Z,30,2024-04-23T19:30:29.669157393Z,true,2024-04-23T19:32:00.388032232Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.669157393Z,true,2024-04-23T19:32:00.330593521Z
01HW670BN9HTQRRT2WY3P3Y7K1,01HW670BE1GDPENAYCEK1BSZF3,2024-04-23T19:30:29.673560553Z,01HW65RN1MVRN07M5V41Z5KQ87,2024-04-23T19:30:29.673560553Z,01HW670BH7251EBE2ACWE30Q3C,2024-04-23T19:30:29.673560553Z,true,2024-04-23T19:34:15.130578848Z,0,2024-04-23T19:30:29.673560553Z,true,2024-04-23T19:33:45.124475322Z,observe,2024-04-23T19:30:29.673560553Z,30,2024-04-23T19:30:29.673560553Z,true,2024-04-23T19:33:45.111239974Z,01HW65RN1TN2DR2QY83A7GX8YK,2024-04-23T19:30:29.673560553Z,true,2024-04-23T19:33:45.075449201Z
01HW672QE8D9BJK0SXM0H7EN2B,01HW672QBM2G7SHBTTTMMWMFJ6,2024-04-23T19:31:47.272227862Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.272227862Z,01HW672QD3NJ3HMK46P44V4802,2024-04-23T19:31:47.272227862Z,true,2024-04-23T19:36:41.63728843Z,0,2024-04-23T19:31:47.272227862Z,true,2024-04-23T19:36:11.632324651Z,observe,2024-04-23T19:31:47.272227862Z,30,2024-04-23T19:31:47.272227862Z,true,2024-04-23T19:36:11.620243539Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.272227862Z,true,2024-04-23T19:36:11.585572892Z
01HW672QEAVYEJP09WT9NSSS70,01HW672QBJABJ9JEJTXGANFKQF,2024-04-23T19:31:47.275040005Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.275040005Z,01HW672QD05661EETB6DQ8FE7V,2024-04-23T19:31:47.275040005Z,true,2024-04-23T19:36:11.510574975Z,0,2024-04-23T19:31:47.275040005Z,true,2024-04-23T19:35:50.985806053Z,observe,2024-04-23T19:31:47.275040005Z,30,2024-04-23T19:31:47.275040005Z,true,2024-04-23T19:35:50.966801681Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.275040005Z,true,2024-04-23T19:35:50.943909907Z
01HW672QECKZNSF2XWCGQ6WGBM,01HW672QBNBZH9D7FRBWNBHJKB,2024-04-23T19:31:47.276193618Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.276193618Z,01HW672QDKST55ME3ZFGDMQ4Q1,2024-04-23T19:31:47.276193618Z,true,2024-04-23T19:37:11.820383669Z,0,2024-04-23T19:31:47.276193618Z,true,2024-04-23T19:36:41.815741831Z,observe,2024-04-23T19:31:47.276193618Z,30,2024-04-23T19:31:47.276193618Z,true,2024-04-23T19:36:41.797960724Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.276193618Z,true,2024-04-23T19:36:41.744655223Z
01HW672QEHWZTRTFYF45HF2T22,01HW672QBH1XY41G7A5D30VXPQ,2024-04-23T19:31:47.281721446Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.281721446Z,01HW672QDXT7GXZTQ59VVBT997,2024-04-23T19:31:47.281721446Z,true,2024-04-23T19:35:20.770754729Z,0,2024-04-23T19:31:47.281721446Z,true,2024-04-23T19:34:58.825771235Z,observe,2024-04-23T19:31:47.281721446Z,30,2024-04-23T19:31:47.281721446Z,true,2024-04-23T19:34:58.813847965Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.281721446Z,true,2024-04-23T19:34:58.780258191Z
01HW672QENTQC63BQ6G8WWJQFP,01HW672QBH1XY41G7A60G1E4Y6,2024-04-23T19:31:47.285675447Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.285675447Z,01HW672QDXT7GXZTQ59W84CB5M,2024-04-23T19:31:47.285675447Z,true,2024-04-23T19:35:50.871744946Z,0,2024-04-23T19:31:47.285675447Z,true,2024-04-23T19:35:20.892060507Z,observe,2024-04-23T19:31:47.285675447Z,30,2024-04-23T19:31:47.285675447Z,true,2024-04-23T19:35:20.880536518Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.285675447Z,true,2024-04-23T19:35:20.846550305Z
01HW672QEPNPZFX108TTG0AH22,01HW672QBF5G6JZVWDTDY15HVR,2024-04-23T19:31:47.28689882Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.28689882Z,01HW672QDXT7GXZTQ59S8Q4WQH,2024-04-23T19:31:47.28689882Z,true,2024-04-23T19:34:43.495215401Z,0,2024-04-23T19:31:47.28689882Z,true,2024-04-23T19:34:13.487068399Z,observe,2024-04-23T19:31:47.28689882Z,30,2024-04-23T19:31:47.28689882Z,true,2024-04-23T19:34:13.47489238Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.28689882Z,true,2024-04-23T19:34:13.446077973Z
01HW672QETK3R716N37W5PTAAC,01HW672QBGP28HY400H8GK0TKA,2024-04-23T19:31:47.290161382Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.290161382Z,01HW672QDYS5DB8MAN0YTB4GZ7,2024-04-23T19:31:47.290161382Z,true,2024-04-23T19:34:58.702304878Z,0,2024-04-23T19:31:47.290161382Z,true,2024-04-23T19:34:43.697192844Z,observe,2024-04-23T19:31:47.290161382Z,30,2024-04-23T19:31:47.290161382Z,true,2024-04-23T19:34:43.672098679Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.290161382Z,true,2024-04-23T19:34:43.622765932Z
01HW672QEWJS8FY13GP5ANR03D,01HW672QBD81G2NN3SZWACCE59,2024-04-23T19:31:47.292265483Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.292265483Z,01HW672QDYS5DB8MAN10CXY32D,2024-04-23T19:31:47.292265483Z,true,2024-04-23T19:32:17.659464629Z,0,2024-04-23T19:31:47.292265483Z,true,2024-04-23T19:31:47.655462992Z,observe,2024-04-23T19:31:47.292265483Z,30,2024-04-23T19:31:47.292265483Z,true,2024-04-23T19:31:47.644588162Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.292265483Z,true,2024-04-23T19:31:47.610522491Z
01HW672QF217E8RPXW092GB9C8,01HW672QBBXDMH21Z0SM6Q5M6V,2024-04-23T19:31:47.298516516Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.298516516Z,01HW672QE49PY01X72NFCKEG3J,2024-04-23T19:31:47.298516516Z,true,2024-04-23T19:32:47.885460456Z,0,2024-04-23T19:31:47.298516516Z,true,2024-04-23T19:32:17.954676318Z,observe,2024-04-23T19:31:47.298516516Z,30,2024-04-23T19:31:47.298516516Z,true,2024-04-23T19:32:17.760390365Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.298516516Z,true,2024-04-23T19:32:17.729010221Z
01HW672QFDN8TCGSQW40BVYFM0,01HW672QBAJM00ADQZDPJWHSJ1,2024-04-23T19:31:47.309441618Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.309441618Z,01HW672QBYM0JDKTV0DBGFPB6X,2024-04-23T19:31:47.309441618Z,true,2024-04-23T19:33:18.032649305Z,0,2024-04-23T19:31:47.309441618Z,true,2024-04-23T19:32:48.096010583Z,observe,2024-04-23T19:31:47.309441618Z,30,2024-04-23T19:31:47.309441618Z,true,2024-04-23T19:32:48.082006873Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.309441618Z,true,2024-04-23T19:32:48.0314359Z
01HW672QJAD4RX50YJED1XQP96,01HW672QBEVBTPCJE5BCTEYCK7,2024-04-23T19:31:47.402929736Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.402929736Z,01HW672QE75R1ZHW668EMMAASG,2024-04-23T19:31:47.402929736Z,true,2024-04-23T19:33:43.265458808Z,0,2024-04-23T19:31:47.402929736Z,true,2024-04-23T19:33:18.15657681Z,observe,2024-04-23T19:31:47.402929736Z,30,2024-04-23T19:31:47.402929736Z,true,2024-04-23T19:33:18.143674821Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.402929736Z,true,2024-04-23T19:33:18.10882809Z
01HW672QJDCYC8RS52TSC7GXBD,01HW672QBD81G2NN3SZATAFGQJ,2024-04-23T19:31:47.405569661Z,01HW66X1WQ63ZYBPASSX8CX6RE,2024-04-23T19:31:47.405569661Z,01HW672QE689HEN87VMBHRRBA7,2024-04-23T19:31:47.405569661Z,true,2024-04-23T19:34:13.375051833Z,0,2024-04-23T19:31:47.405569661Z,true,2024-04-23T19:33:43.372345801Z,observe,2024-04-23T19:31:47.405569661Z,30,2024-04-23T19:31:47.405569661Z,true,2024-04-23T19:33:43.36124986Z,01HW66X1X0WRHZ2Q4JVN1M93SC,2024-04-23T19:31:47.405569661Z,true,2024-04-23T19:33:43.332364714Z
01HW67CEMT55BSXVVFH6X3SGVZ,01HW67CEHK1FHXYRRWJP8RPEKH,2024-04-23T19:37:05.946172192Z,01HW66Y45JE7CNV95X2KKEE9X3,2024-04-23T19:37:05.946172192Z,01HW67CEJVY1M51NBST5FVA6BB,2024-04-23T19:37:05.946172192Z,true,2024-04-23T19:40:18.667179834Z,0,2024-04-23T19:37:05.946172192Z,true,2024-04-23T19:39:49.379866242Z,observe,2024-04-23T19:37:05.946172192Z,30,2024-04-23T19:37:05.946172192Z,true,2024-04-23T19:39:49.369658522Z,01HW66Y45WZ348W6Z0Q32845SX,2024-04-23T19:37:05.946172192Z,true,2024-04-23T19:39:49.336783153Z
01HW67CEMX1YM8YEZ2DNQPFNYY,01HW67CEH8611DF418NGQJVJ6M,2024-04-23T19:37:05.949367243Z,01HW66Y45JE7CNV95X2KKEE9X3,2024-04-23T19:37:05.949367243Z,01HW67CEJZ0EG6FCQFH9M3CKHM,2024-04-23T19:37:05.949367243Z,true,2024-04-23T19:41:08.27124613Z,0,2024-04-23T19:37:05.949367243Z,true,2024-04-23T19:40:46.951632542Z,observe,2024-04-23T19:37:05.949367243Z,30,2024-04-23T19:37:05.949367243Z,true,2024-04-23T19:40:46.936542394Z,01HW66Y45WZ348W6Z0Q32845SX,2024-04-23T19:37:05.949367243Z,true,2024-04-23T19:40:46.902365798Z
